data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
2015-08-01,11945,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,1.326027397260274,2.0,3175.04
2015-08-01,12025,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,6.068493150684931,3.0,9368.09
2015-08-01,2118,F,True,True,0,Empresário,Superior completo,União/Casado,Com os pais,34,14.095890410958903,2.0,6725.44
2015-08-01,1230,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,64,,1.0,2425.35
2015-08-01,5026,F,False,True,0,Empresário,Superior completo,União/Casado,Casa,35,6.049315068493152,2.0,5138.66
2015-08-01,10627,F,True,True,0,Empresário,Outros,União/Casado,Casa,28,2.010958904109589,2.0,5410.15
2015-08-01,11114,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,31,6.761643835616439,2.0,14638.32
2015-08-01,9013,F,True,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Aluguel,33,9.534246575342468,3.0,2251.84
2015-08-01,13866,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,44,1.704109589041096,2.0,5725.65
2015-08-01,2934,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,,2.0,1458.46
2015-08-01,10769,F,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,42,6.767123287671232,4+,1115.59
2015-08-01,14898,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,Separado,Casa,37,5.298630136986302,1.0,1460.21
2015-08-01,5539,F,False,False,0,Empresário,Outros,União/Casado,Casa,51,29.473972602739725,2.0,14251.74
2015-08-01,10296,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,7.386301369863013,3.0,3895.06
2015-08-01,6459,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,3.5835616438356164,2.0,8985.05
2015-08-01,3264,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,51,12.561643835616438,2.0,4376.36
2015-08-01,11937,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,52,9.668493150684933,2.0,2088.48
2015-08-01,4301,F,False,True,0,Empresário,Outros,Viúvo,Casa,54,4.008219178082192,1.0,1797.78
2015-08-01,7992,F,False,True,1,Empresário,Outros,União/Casado,Casa,28,7.167123287671232,3.0,1306.93
2015-08-01,11216,F,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,42,22.19178082191781,4+,7843.63
2015-08-01,5333,M,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,35,13.186301369863012,4+,9336.86
2015-08-01,6755,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,,2.0,3728.48
2015-08-01,15712,F,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,42,9.523287671232875,4+,7919.43
2015-08-01,5175,F,True,True,1,Empresário,Outros,União/Casado,Casa,40,2.1534246575342464,3.0,4323.18
2015-08-01,12975,M,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,45,9.052054794520547,4+,10874.46
2015-08-01,11616,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,51,7.328767123287673,3.0,3251.87
2015-08-01,1265,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,52,9.093150684931508,1.0,8584.55
2015-08-01,3967,F,False,True,1,Empresário,Superior completo,Solteiro,Casa,39,1.180821917808219,2.0,2574.14
2015-08-01,5953,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,1880.9
2015-08-01,14031,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,43,1.3698630136986298,1.0,1286.11
2015-08-01,12030,F,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,29,3.816438356164384,3.0,7717.98
2015-08-01,12108,F,True,False,1,Empresário,Superior completo,União/Casado,Casa,30,5.657534246575342,3.0,1928.64
2015-08-01,511,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,55,2.8575342465753426,2.0,2884.24
2015-08-01,3109,F,False,True,1,Empresário,Superior completo,União/Casado,Casa,26,7.972602739726027,3.0,820.8
2015-08-01,13742,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,47,14.46027397260274,2.0,4752.56
2015-08-01,15684,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,53,6.016438356164382,2.0,5267.09
2015-08-01,15465,M,True,False,0,Empresário,Outros,Solteiro,Casa,25,3.4547945205479453,1.0,4391.27
2015-08-01,8711,F,True,True,1,Bolsista/Pensionista/Assalariado,Outros,Separado,Com os pais,36,12.161643835616438,2.0,1442.21
2015-08-01,1593,F,False,False,1,Empresário,Outros,União/Casado,Casa,39,0.6438356164383562,3.0,570.42
2015-08-01,11781,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,27,5.578082191780823,2.0,6140.73
2015-08-01,5027,F,False,True,0,Empresário,Superior completo,União/Casado,Casa,35,6.049315068493152,2.0,2477.48
2015-08-01,13895,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,64,1.2849315068493148,2.0,1129.29
2015-08-01,7550,F,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,30,4.76986301369863,4+,4925.65
2015-08-01,5383,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,3884.66
2015-08-01,2396,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,56,13.780821917808217,1.0,3079.31
2015-08-01,505,F,True,True,1,Servidor público,Outros,União/Casado,Casa,48,22.03835616438356,3.0,27660.97
2015-08-01,2398,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,,2.0,608.51
2015-08-01,6831,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,52,18.054794520547947,2.0,3101.18
2015-08-01,4161,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,1196.84
2015-08-01,14421,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,50,4.2027397260273975,1.0,1675.23
2015-08-01,15742,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,53,0.7616438356164383,1.0,3225.01
2015-08-01,5916,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,41,7.558904109589042,2.0,7542.2
2015-08-01,985,M,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,62,,2.0,10540.68
2015-08-01,15901,F,False,False,0,Empresário,Outros,União/Casado,Casa,31,0.3753424657534247,2.0,5108.73
2015-08-01,1206,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Governamental,54,0.3452054794520548,1.0,2085.39
2015-08-01,10598,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,54,13.517808219178082,1.0,11828.26
2015-08-01,567,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,59,,2.0,3631.72
2015-08-01,15739,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,53,0.7616438356164383,1.0,5857.06
2015-08-01,7215,M,False,True,1,Empresário,Outros,União/Casado,Casa,41,11.049315068493147,3.0,6603.6
2015-08-01,15084,M,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,35,11.03835616438356,2.0,2735.96
2015-08-01,1115,M,True,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,35,0.5945205479452055,4+,4771.36
2015-08-01,14178,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,56,20.88767123287672,2.0,1738.76
2015-08-01,14318,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,56,,2.0,2921.55
2015-08-01,8578,F,False,True,0,Empresário,Outros,União/Casado,Casa,44,5.972602739726027,2.0,3091.65
2015-08-01,11399,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,59,,2.0,1304.11
2015-08-01,11357,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,4.5178082191780815,2.0,3659.09
2015-08-01,2961,M,True,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,36,2.7178082191780817,4+,7172.16
2015-08-01,11753,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,3879.64
2015-08-01,715,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,42,2.1095890410958904,2.0,2599.71
2015-08-01,13282,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,,2.0,1233.1
2015-08-01,8773,F,False,False,2+,Empresário,Outros,Solteiro,Casa,30,1.1534246575342466,3.0,3313.18
2015-08-01,3221,F,True,True,1,Servidor público,Outros,União/Casado,Governamental,32,8.139726027397263,3.0,2067.89
2015-08-01,7951,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,42,6.808219178082192,2.0,1742.87
2015-08-01,7566,F,False,False,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Com os pais,33,14.69041095890411,3.0,15913.06
2015-08-01,12831,M,True,True,0,Empresário,Outros,União/Casado,Casa,42,0.8602739726027397,2.0,3647.94
2015-08-01,13339,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Governamental,62,,1.0,1022.63
2015-08-01,8363,F,False,True,0,Empresário,Outros,União/Casado,Casa,39,6.638356164383563,2.0,2568.24
2015-08-01,9367,F,True,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,17.775342465753425,3.0,14742.69
2015-08-01,14964,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,59,,1.0,3932.63
2015-08-01,5040,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,64,,1.0,2728.41
2015-08-01,3075,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,43,3.887671232876712,1.0,1216.07
2015-08-01,566,F,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,38,4.358904109589041,3.0,939.76
2015-08-01,9838,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Com os pais,39,1.2575342465753423,2.0,3696.89
2015-08-01,6292,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,39,3.5835616438356164,3.0,9531.76
2015-08-01,5406,F,True,True,0,Empresário,Outros,União/Casado,Casa,33,7.435616438356163,2.0,1240.56
2015-08-01,13641,F,False,True,0,Servidor público,Outros,União/Casado,Casa,44,23.27945205479452,2.0,9193.91
2015-08-01,11377,M,True,True,0,Empresário,Outros,União/Casado,Casa,58,21.85753424657534,2.0,16542.49
2015-08-01,11524,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,56,1.7150684931506852,2.0,5085.26
2015-08-01,13260,F,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,34,4.3506849315068505,4+,5332.19
2015-08-01,6995,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,66,,1.0,2853.32
2015-08-01,13215,F,False,True,0,Servidor público,Outros,Viúvo,Casa,55,1.8410958904109591,1.0,2087.57
2015-08-01,6664,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,31,2.9753424657534246,3.0,1735.1
2015-08-01,6349,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,36,7.249315068493152,2.0,1143.42
2015-08-01,352,M,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Com os pais,28,4.693150684931507,2.0,6653.19
2015-08-01,1468,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,44,2.416438356164384,2.0,5950.34
2015-08-01,16467,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,60,,1.0,4183.98
2015-08-01,16047,M,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,34,9.884931506849314,4+,10823.71
2015-08-01,3576,F,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,56,,3.0,1269.63
2015-08-01,16164,F,False,False,1,Empresário,Outros,União/Casado,Com os pais,37,3.2109589041095887,3.0,557.74
2015-08-01,2985,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,32,3.8027397260273967,1.0,1448.86
2015-08-01,6632,M,False,False,1,Empresário,Outros,União/Casado,Com os pais,48,5.238356164383561,3.0,13155.33
2015-08-01,8838,F,True,True,0,Servidor público,Superior completo,União/Casado,Casa,53,2.9616438356164383,2.0,3879.3
2015-08-01,15482,M,True,False,0,Servidor público,Outros,União/Casado,Casa,33,8.961643835616439,2.0,10562.03
2015-08-01,2135,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,27,0.2547945205479452,2.0,2799.58
2015-08-01,9754,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,28,7.523287671232878,2.0,2453.87
2015-08-01,6453,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Com os pais,28,8.416438356164383,1.0,8840.62
2015-08-01,11359,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,39,3.684931506849315,1.0,2563.16
2015-08-01,14463,F,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,40,3.4547945205479453,4+,16611.47
2015-08-01,2255,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,51,20.68767123287672,2.0,14542.3
2015-08-01,14550,M,True,False,0,Empresário,Outros,União/Casado,Casa,44,8.219178082191782,2.0,7488.01
2015-08-01,11621,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,29,4.410958904109589,2.0,11031.4
2015-08-01,12759,M,False,True,1,Servidor público,Superior completo,União/Casado,Casa,29,6.452054794520548,3.0,7981.3
2015-08-01,10024,F,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,21.610958904109587,4+,4171.17
2015-08-01,9764,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Com os pais,27,1.5342465753424657,1.0,752.06
2015-08-01,16475,F,True,False,0,Empresário,Superior completo,União/Casado,Casa,37,1.6054794520547946,2.0,2358.09
2015-08-01,6290,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,48,29.515068493150693,2.0,9137.44
2015-08-01,6135,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,56,10.082191780821915,2.0,1564.09
2015-08-01,9451,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,Separado,Casa,51,9.517808219178082,1.0,5589.25
2015-08-01,16538,M,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Separado,Casa,67,,1.0,10884.27
2015-08-01,8994,M,False,True,0,Servidor público,Outros,União/Casado,Aluguel,28,6.3643835616438365,2.0,9221.82
2015-08-01,14389,F,False,True,0,Empresário,Outros,Viúvo,Casa,46,4.454794520547946,1.0,4194.41
2015-08-01,5946,M,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,32,0.6356164383561644,3.0,4320.83
2015-08-01,1861,M,True,True,1,Empresário,Outros,União/Casado,Casa,41,5.923287671232878,3.0,3919.66
2015-08-01,14461,F,False,True,1,Servidor público,Outros,Solteiro,Casa,34,3.6986301369863015,2.0,4046.42
2015-08-01,14114,M,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,28,8.208219178082192,2.0,14675.55
2015-08-01,9831,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,36,14.52054794520548,2.0,3976.15
2015-08-01,2295,F,False,True,2+,Servidor público,Outros,União/Casado,Casa,36,5.005479452054795,4+,1939.76
2015-08-01,15053,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,63,1.4328767123287671,2.0,1995.16
2015-08-01,5805,F,True,False,0,Empresário,Outros,União/Casado,Casa,43,12.3013698630137,2.0,7526.85
2015-08-01,7707,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,68,,2.0,10491.3
2015-08-01,1576,M,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,31,4.145205479452055,3.0,3836.46
2015-08-01,3877,F,False,True,0,Empresário,Outros,União/Casado,Casa,48,3.52054794520548,2.0,1107.21
2015-08-01,8554,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,50,27.65479452054794,3.0,3792.52
2015-08-01,11088,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,14.936986301369863,2.0,21027.59
2015-08-01,2932,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,60,,2.0,3604.65
2015-08-01,14509,M,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,28,9.304109589041095,4+,7712.5
2015-08-01,4281,F,True,False,0,Empresário,Outros,Separado,Casa,42,18.6027397260274,1.0,3936.46
2015-08-01,4250,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Comunitário,46,6.679452054794519,2.0,8482.54
2015-08-01,12397,M,False,False,0,Empresário,Outros,União/Casado,Com os pais,24,2.695890410958904,2.0,1870.33
2015-08-01,2120,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,39,12.515068493150684,2.0,1539.17
2015-08-01,11032,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,52,,2.0,4010.64
2015-08-01,12626,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Comunitário,60,0.9506849315068492,2.0,2095.82
2015-08-01,14024,M,True,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,10.375342465753423,4+,6166.65
2015-08-01,5868,F,True,False,1,Empresário,Outros,União/Casado,Casa,29,8.808219178082194,3.0,2529.45
2015-08-01,12015,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,29,8.238356164383562,2.0,9056.46
2015-08-01,8742,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,43,3.778082191780822,3.0,1139.25
2015-08-01,11040,M,True,False,0,Empresário,Outros,Solteiro,Casa,46,0.3506849315068493,1.0,3321.81
2015-08-01,9237,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,52,1.5095890410958903,3.0,7294.72
2015-08-01,8418,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,47,4.553424657534245,1.0,2696.43
2015-08-01,6507,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,60,,1.0,2229.16
2015-08-01,12576,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,51,25.54794520547945,2.0,6736.28
2015-08-01,3350,F,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Com os pais,30,4.575342465753423,4+,451.2
2015-08-01,1378,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,60,,1.0,1367.11
2015-08-01,1101,F,True,True,1,Servidor público,Superior completo,Viúvo,Casa,49,1.1643835616438356,2.0,1911.35
2015-08-01,5283,M,True,True,1,Empresário,Superior completo,União/Casado,Casa,34,9.101369863013696,3.0,7163.89
2015-08-01,6657,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Separado,Casa,67,,1.0,2495.82
2015-08-01,10398,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,54,13.96986301369863,2.0,11805.03
2015-08-01,14098,F,False,False,0,Empresário,Outros,União/Casado,Casa,41,6.205479452054795,2.0,889.73
2015-08-01,4277,F,True,False,0,Empresário,Outros,Separado,Casa,42,18.6027397260274,1.0,3629.65
2015-08-01,13593,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,27,2.0136986301369864,3.0,688.03
2015-08-01,12104,F,True,False,1,Empresário,Superior completo,União/Casado,Casa,30,5.657534246575342,3.0,7958.19
2015-08-01,2173,F,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,39,2.4219178082191783,4+,1822.3
2015-08-01,9443,F,True,False,0,Servidor público,Outros,União/Casado,Casa,59,10.6,2.0,1929.23
2015-08-01,13567,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,56,,2.0,3825.14
2015-08-01,2193,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,40,11.18082191780822,2.0,1987.13
2015-08-01,3002,M,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,50,0.7178082191780822,3.0,2611.64
2015-08-01,7130,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,66,,1.0,2296.58
2015-08-01,4654,M,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Governamental,42,0.4383561643835616,3.0,4527.95
2015-08-01,4889,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,28,0.3808219178082192,3.0,2382.01
2015-08-01,11009,M,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,40,7.27123287671233,2.0,1620.73
2015-08-01,15821,F,False,True,0,Empresário,Outros,União/Casado,Casa,46,9.128767123287671,2.0,2574.24
2015-08-01,958,F,False,True,0,Empresário,Outros,União/Casado,Casa,58,7.5178082191780815,2.0,6609.84
2015-08-01,4263,F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,21518.68
2015-08-01,4837,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,61,,2.0,3754.05
2015-08-01,7359,M,True,False,1,Servidor público,Superior completo,União/Casado,Casa,36,6.758904109589041,3.0,3693.27
2015-08-01,13328,F,False,False,1,Empresário,Outros,União/Casado,Governamental,49,9.931506849315069,3.0,1184.62
2015-08-01,4969,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,63,,1.0,1003.05
2015-08-01,12097,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,50,7.660273972602741,2.0,5681.96
2015-08-01,4499,F,True,False,0,Empresário,Superior completo,União/Casado,Casa,53,4.597260273972604,2.0,1620.37
2015-08-01,9407,F,True,False,0,Empresário,Superior completo,União/Casado,Casa,31,2.2602739726027403,2.0,3952.24
2015-08-01,13484,M,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,28,1.4328767123287671,3.0,3665.87
2015-08-01,11213,F,False,True,2+,Servidor público,Outros,União/Casado,Casa,38,5.843835616438357,4+,2998.25
2015-08-01,5665,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,51,,2.0,6700.74
2015-08-01,10001,F,False,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,53,30.12054794520548,4+,6055.82
2015-08-01,14844,F,False,False,0,Empresário,Superior completo,União/Casado,Casa,37,0.547945205479452,2.0,4383.44
2015-08-01,12456,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,23,0.8657534246575342,1.0,1639.37
2015-08-01,2267,F,True,True,0,Empresário,Outros,União/Casado,Casa,46,4.090410958904109,2.0,1015.37
2015-08-01,4112,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,37,14.304109589041095,3.0,939.11
2015-08-01,11730,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,50,26.528767123287672,1.0,6332.73
2015-08-01,11930,M,True,False,0,Empresário,Outros,Separado,Casa,41,5.665753424657535,1.0,2986.06
2015-08-01,6486,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,61,,2.0,1758.56
2015-08-01,2955,M,True,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,36,2.7178082191780817,4+,1863.32
2015-08-01,10926,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,52,7.767123287671232,2.0,1081.77
2015-08-01,13619,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,43,17.443835616438356,3.0,3003.68
2015-08-01,13050,M,True,True,0,Empresário,Outros,União/Casado,Casa,24,1.5917808219178082,2.0,5357.39
2015-08-01,14657,M,False,True,2+,Empresário,Outros,União/Casado,Casa,43,1.5506849315068494,4+,9027.18
2015-08-01,15217,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,33,10.873972602739729,3.0,3014.3
2015-08-01,16582,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,28,,2.0,5044.98
2015-08-01,3549,F,False,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,29,2.7698630136986298,4+,542.49
2015-08-01,6592,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,62,,2.0,2547.03
2015-08-01,16440,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,52,0.3506849315068493,2.0,2238.8
2015-08-01,583,F,True,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,30,0.3561643835616438,3.0,1226.18
2015-08-01,11442,F,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,68,,2.0,1894.79
2015-08-01,13012,F,False,True,0,Servidor público,Superior completo,União/Casado,Casa,30,3.175342465753425,2.0,1296.46
2015-08-01,2393,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,56,13.780821917808217,1.0,5452.99
2015-08-01,8275,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,50,8.136986301369863,2.0,4066.11
2015-08-01,9346,F,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,55,6.934246575342466,2.0,1151.71
2015-08-01,7976,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,52,12.147945205479452,2.0,3622.28
2015-08-01,5381,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,1870.71
2015-08-01,1704,F,False,True,0,Servidor público,Outros,Viúvo,Casa,54,16.06849315068493,1.0,6986.26
2015-08-01,7710,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,48,1.7671232876712328,2.0,1345.83
2015-08-01,6889,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,58,39.65205479452055,3.0,35881.05
2015-08-01,8361,F,False,True,0,Empresário,Outros,União/Casado,Casa,39,6.638356164383563,2.0,3948.58
2015-08-01,10805,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,53,2.350684931506849,2.0,1287.16
2015-08-01,16598,M,False,False,0,Empresário,Outros,União/Casado,Aluguel,52,4.786301369863014,2.0,10079.2
